ticker,TSLA US Equity,TSLA US Equity,TSLA US Equity,TSLA US Equity,TSLA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-03-24,17.544,17.047,17.1407,17.0168,14.6713,UP,1
2017-03-27,18.015,17.373,17.2513,17.071,14.6849,UP,1
2017-03-28,18.497,18.468,17.6083,17.1239,14.7044,DOWN,0
2017-03-29,18.492,18.556,17.9065,17.1797,14.7243,UP,1
2017-03-30,18.528,18.536,18.2151,17.2324,14.7453,UP,1
2017-03-31,18.553,18.582,18.4169,17.2785,14.7655,UP,1
2017-04-03,19.901,19.127,18.7943,17.3502,14.7923,UP,1
2017-04-04,20.247,19.793,19.1443,17.4232,14.8217,DOWN,0
2017-04-05,19.667,20.136,19.3792,17.4771,14.8468,UP,1
2017-04-06,19.913,19.792,19.6563,17.5361,14.8732,UP,1
2017-04-07,20.169,19.833,19.9795,17.6028,14.9085,UP,1
2017-04-10,20.826,20.61,20.1644,17.682,14.9471,DOWN,0
2017-04-11,20.581,20.892,20.2312,17.7595,14.9857,DOWN,0
2017-04-12,19.789,20.423,20.2557,17.8193,15.0184,UP,1
2017-04-13,20.267,19.78,20.3264,17.8924,15.0525,DOWN,0
2017-04-17,20.096,20.18,20.3117,17.9589,15.0829,DOWN,0
2017-04-18,20.017,19.98,20.1499,18.0241,15.1122,UP,1
2017-04-19,20.368,20.164,20.1073,18.0878,15.1419,DOWN,0
2017-04-20,20.167,20.434,20.1829,18.1478,15.1714,UP,1
2017-04-21,20.373,20.133,20.2043,18.2058,15.2018,UP,1
2017-04-24,20.535,20.615,20.2921,18.2576,15.2325,UP,1
2017-04-25,20.919,20.533,20.4727,18.317,15.2648,DOWN,0
2017-04-26,20.678,20.825,20.5347,18.3565,15.2933,DOWN,0
2017-04-27,20.575,20.779,20.6163,18.3933,15.3213,UP,1
2017-04-28,20.938,20.655,20.7292,18.4391,15.3518,UP,1
2017-05-01,21.522,20.992,20.9265,18.5109,15.3856,DOWN,0
2017-05-02,21.259,21.6,20.9945,18.5731,15.4184,DOWN,0
2017-05-03,20.735,21.178,21.0059,18.618,15.4467,DOWN,0
2017-05-04,19.697,20.496,20.8303,18.6472,15.4701,UP,1
2017-05-05,20.557,19.867,20.754,18.717,15.4967,DOWN,0
2017-05-08,20.479,20.727,20.5455,18.784,15.5256,UP,1
2017-05-09,21.417,20.625,20.5771,18.884,15.5586,UP,1
2017-05-10,21.681,21.437,20.7664,18.9843,15.5904,DOWN,0
2017-05-11,21.54,21.56,21.1349,19.0817,15.6216,UP,1
2017-05-12,21.654,21.699,21.3544,19.1809,15.6537,DOWN,0
2017-05-15,21.059,21.225,21.4703,19.2666,15.6821,UP,1
2017-05-16,21.134,21.173,21.4136,19.3543,15.7095,DOWN,0
2017-05-17,20.407,20.959,21.1588,19.431,15.7349,UP,1
2017-05-18,20.871,20.467,21.0249,19.5193,15.7635,DOWN,0
2017-05-19,20.722,21.033,20.8385,19.6072,15.7918,DOWN,0
2017-05-22,20.69,20.853,20.7648,19.6961,15.8184,DOWN,0
2017-05-23,20.257,20.697,20.5895,19.773,15.843,UP,1
2017-05-24,20.681,20.434,20.6443,19.8426,15.871,UP,1
2017-05-25,21.122,20.735,20.6945,19.9241,15.9003,UP,1
2017-05-26,21.676,21.152,20.8853,20.0082,15.9335,UP,1
2017-05-30,22.34,21.733,21.2153,20.1063,15.9702,UP,1
2017-05-31,22.734,22.513,21.7107,20.2118,16.0087,DOWN,0
2017-06-01,22.691,22.933,22.1127,20.3314,16.0469,DOWN,0
2017-06-02,22.657,22.651,22.4196,20.4445,16.0857,UP,1
2017-06-05,23.155,22.567,22.7153,20.5679,16.127,UP,1
2017-06-06,23.523,22.98,22.952,20.6875,16.1701,UP,1
2017-06-07,23.977,23.756,23.2005,20.8067,16.215,UP,1
2017-06-08,24.667,24.25,23.5956,20.9301,16.264,DOWN,0
2017-06-09,23.821,24.961,23.8285,21.0367,16.3082,UP,1
2017-06-12,23.934,23.866,23.9844,21.1448,16.3537,UP,1
2017-06-13,25.063,24.508,24.2924,21.275,16.4053,UP,1
2017-06-14,25.377,25.406,24.5725,21.3845,16.4589,DOWN,0
2017-06-15,25.023,24.833,24.6437,21.4801,16.5123,DOWN,0
2017-06-16,24.76,25.198,24.8315,21.5819,16.5656,DOWN,0
2017-06-19,24.653,25.0,24.9753,21.6767,16.6182,UP,1
2017-06-20,24.816,25.111,24.9259,21.7697,16.6754,UP,1
2017-06-21,25.093,24.957,24.8691,21.855,16.7349,UP,1
2017-06-22,25.507,25.199,24.966,21.9535,16.7948,UP,1
2017-06-23,25.563,25.497,25.1267,22.069,16.8554,DOWN,0
2017-06-26,25.166,25.779,25.2292,22.167,16.9155,DOWN,0
2017-06-27,24.158,25.093,25.0976,22.2482,16.9714,UP,1
2017-06-28,24.749,24.445,25.0288,22.3429,17.0291,DOWN,0
2017-06-29,24.05,24.707,24.7373,22.4165,17.084,UP,1
2017-06-30,24.107,24.247,24.4461,22.4953,17.139,DOWN,0
2017-07-03,23.508,24.683,24.1145,22.558,17.1898,DOWN,0
2017-07-05,21.806,23.147,23.6441,22.5834,17.2303,DOWN,0
2017-07-06,20.589,21.151,22.812,22.5768,17.2645,UP,1
2017-07-07,20.881,20.9,22.1783,22.5809,17.3007,UP,1
2017-07-10,21.07,20.86,21.5708,22.5908,17.3376,UP,1
2017-07-11,21.815,21.067,21.2321,22.6083,17.3779,UP,1
2017-07-12,21.968,22.027,21.2645,22.6172,17.4186,DOWN,0
2017-07-13,21.561,22.007,21.4589,22.6233,17.4567,UP,1
2017-07-14,21.852,21.546,21.6531,22.6456,17.4974,DOWN,0
2017-07-17,21.305,21.703,21.7,22.6778,17.5352,UP,1
2017-07-18,21.883,21.167,21.7136,22.7043,17.5777,DOWN,0
2017-07-19,21.684,21.882,21.6568,22.7284,17.6181,UP,1
2017-07-20,21.995,21.793,21.7436,22.7399,17.6568,DOWN,0
2017-07-21,21.893,21.964,21.7519,22.7442,17.6958,UP,1
2017-07-24,22.835,22.016,22.0579,22.7701,17.7405,DOWN,0
2017-07-25,22.64,23.0,22.2093,22.7898,17.7867,UP,1
2017-07-26,22.923,22.691,22.4572,22.8271,17.8358,DOWN,0
2017-07-27,22.297,23.067,22.5177,22.8503,17.8803,UP,1
2017-07-28,22.338,22.459,22.6067,22.8889,17.9253,DOWN,0
2017-07-31,21.565,22.367,22.3527,22.9028,17.9659,DOWN,0
2017-08-01,21.305,21.533,22.0856,22.9145,18.0057,UP,1
2017-08-02,21.726,21.263,21.8461,22.9352,18.0488,UP,1
2017-08-03,23.139,23.022,22.0145,22.9928,18.0999,UP,1
2017-08-04,23.794,23.133,22.3057,23.0551,18.1525,DOWN,0
2017-08-07,23.678,23.823,22.7284,23.1062,18.203,UP,1
2017-08-08,24.348,23.835,23.3371,23.1597,18.2584,DOWN,0
2017-08-09,24.235,24.067,23.8389,23.1976,18.3129,DOWN,0
2017-08-10,23.693,24.107,23.9497,23.2167,18.3637,UP,1
2017-08-11,23.858,23.798,23.9625,23.2401,18.4156,UP,1
2017-08-14,24.253,24.309,24.0776,23.272,18.4694,DOWN,0
2017-08-15,24.155,24.347,24.0391,23.292,18.5222,UP,1
2017-08-16,24.194,24.2,24.0308,23.3054,18.5765,DOWN,0
2017-08-17,23.461,24.081,23.9844,23.2951,18.6279,DOWN,0
2017-08-18,23.164,23.527,23.8456,23.2651,18.6801,DOWN,0
2017-08-21,22.524,23.055,23.4997,23.2391,18.7301,UP,1
2017-08-22,22.757,22.742,23.22,23.2156,18.7814,UP,1
2017-08-23,23.518,22.599,23.0848,23.1847,18.8355,UP,1
2017-08-24,23.529,23.501,23.0983,23.1477,18.8887,DOWN,0
2017-08-25,23.203,23.616,23.1061,23.1113,18.9398,DOWN,0
2017-08-28,23.044,23.152,23.2101,23.077,18.9916,UP,1
2017-08-29,23.157,22.632,23.2903,23.0471,19.0456,UP,1
2017-08-30,23.545,23.311,23.2957,23.0217,19.1005,UP,1
2017-08-31,23.727,23.57,23.3353,22.9943,19.1586,DOWN,0
2017-09-01,23.693,23.741,23.4333,22.9581,19.2159,DOWN,0
2017-09-05,23.306,23.587,23.4857,22.9129,19.2711,DOWN,0
2017-09-06,22.969,23.3,23.448,22.869,19.323,UP,1
2017-09-07,23.374,23.065,23.4137,22.8533,19.3782,DOWN,0
2017-09-08,22.893,23.266,23.2471,22.8162,19.4312,UP,1
2017-09-11,24.246,23.423,23.3576,22.8201,19.4887,DOWN,0
2017-09-12,24.183,24.299,23.5331,22.8216,19.5452,UP,1
2017-09-13,24.415,24.255,23.8224,22.8397,19.6018,UP,1
2017-09-14,25.176,24.289,24.1828,22.9071,19.6623,UP,1
2017-09-15,25.321,24.967,24.6683,23.0018,19.7257,UP,1
2017-09-18,25.667,25.35,24.9524,23.0975,19.7909,DOWN,0
2017-09-19,25.007,25.333,25.1171,23.1762,19.8553,DOWN,0
2017-09-20,24.927,24.867,25.2195,23.2385,19.9194,DOWN,0
2017-09-21,24.432,24.993,25.0707,23.2878,19.9793,DOWN,0
2017-09-22,23.406,24.433,24.6877,23.3247,20.0344,DOWN,0
2017-09-25,22.999,23.543,24.1543,23.3476,20.085,UP,1
2017-09-26,23.017,23.395,23.7563,23.3819,20.136,DOWN,0
2017-09-27,22.731,23.327,23.3171,23.3988,20.1856,DOWN,0
2017-09-28,22.64,22.659,22.9587,23.4179,20.2347,UP,1
2017-09-29,22.74,22.791,22.8255,23.4329,20.2823,UP,1
2017-10-02,22.769,22.835,22.7793,23.4504,20.3299,UP,1
2017-10-03,23.209,22.393,22.8179,23.4579,20.3801,UP,1
2017-10-04,23.667,23.417,23.0051,23.4784,20.4309,UP,1
2017-10-05,23.689,23.733,23.2148,23.4937,20.4818,UP,1
2017-10-06,23.792,23.54,23.4252,23.5236,20.5312,DOWN,0
2017-10-09,22.863,23.31,23.444,23.5341,20.5763,UP,1
2017-10-10,23.706,23.12,23.5433,23.5769,20.6253,DOWN,0
2017-10-11,23.64,23.593,23.5379,23.6236,20.6724,UP,1
2017-10-12,23.712,23.53,23.5425,23.6633,20.7178,DOWN,0
2017-10-13,23.705,23.799,23.5251,23.6747,20.7631,DOWN,0
2017-10-16,23.373,23.584,23.6272,23.6662,20.8084,UP,1
2017-10-17,23.717,23.394,23.6293,23.667,20.8557,UP,1
2017-10-18,23.977,23.731,23.6967,23.6596,20.9033,DOWN,0
2017-10-19,23.454,23.704,23.6451,23.644,20.9449,DOWN,0
2017-10-20,23.007,23.513,23.5055,23.6302,20.9843,DOWN,0
2017-10-23,22.468,23.325,23.3244,23.6024,21.0203,UP,1
2017-10-24,22.489,22.587,23.0789,23.5671,21.0557,DOWN,0
2017-10-25,21.723,22.447,22.6281,23.5185,21.0877,UP,1
2017-10-26,21.745,21.852,22.2863,23.4695,21.1198,DOWN,0
2017-10-27,21.391,21.317,21.9632,23.4281,21.1502,DOWN,0
2017-10-30,21.339,21.279,21.7373,23.3916,21.1777,UP,1
2017-10-31,22.102,21.349,21.6599,23.3832,21.2097,DOWN,0
2017-11-01,21.405,22.15,21.5964,23.3561,21.2372,DOWN,0
2017-11-02,19.951,20.009,21.2376,23.2848,21.2557,UP,1
2017-11-03,20.406,19.967,21.0405,23.2223,21.2762,DOWN,0
2017-11-06,20.185,20.467,20.8099,23.162,21.2941,UP,1
2017-11-07,20.403,20.068,20.4701,23.1092,21.3113,DOWN,0
2017-11-08,20.293,20.367,20.2476,23.0519,21.3279,DOWN,0
2017-11-09,20.199,20.167,20.2973,22.9849,21.3448,DOWN,0
2017-11-10,20.199,20.167,20.256,22.9144,21.3614,UP,1
2017-11-13,21.027,20.009,20.4243,22.8611,21.383,DOWN,0
2017-11-14,20.58,21.0,20.4596,22.8065,21.402,UP,1
2017-11-15,20.753,20.401,20.5517,22.7622,21.4226,UP,1
2017-11-16,20.833,20.933,20.6785,22.7114,21.443,UP,1
2017-11-17,21.003,21.711,20.8393,22.6736,21.4642,DOWN,0
2017-11-20,20.583,20.919,20.7505,22.6004,21.4812,UP,1
2017-11-21,21.187,20.724,20.872,22.5404,21.5013,DOWN,0
2017-11-22,20.84,21.118,20.8893,22.4689,21.5181,UP,1
2017-11-24,21.037,20.919,20.93,22.3861,21.5336,UP,1
2017-11-27,21.121,20.883,20.9535,22.3021,21.5494,UP,1
2017-11-28,21.17,21.091,21.0709,22.2122,21.5618,DOWN,0
2017-11-29,20.503,21.153,20.934,22.1221,21.5706,UP,1
2017-11-30,20.59,20.571,20.884,22.0354,21.5803,DOWN,0
2017-12-01,20.435,20.363,20.7637,21.9555,21.5928,DOWN,0
2017-12-04,20.347,20.433,20.6089,21.8943,21.6038,DOWN,0
2017-12-05,20.247,20.133,20.4243,21.8392,21.6126,UP,1
2017-12-06,20.884,20.007,20.5005,21.7966,21.6258,DOWN,0
2017-12-07,20.749,20.8,20.5324,21.7569,21.6443,UP,1
2017-12-08,21.009,20.973,20.6471,21.7243,21.6636,UP,1
2017-12-11,21.927,20.975,20.9632,21.708,21.6912,UP,1
2017-12-12,22.735,22.03,21.4609,21.7074,21.7215,DOWN,0
2017-12-13,22.602,22.729,21.8045,21.6952,21.7512,DOWN,0
2017-12-14,22.526,22.734,22.1599,21.6724,21.7804,UP,1
2017-12-15,22.897,22.803,22.5375,21.6566,21.811,DOWN,0
2017-12-18,22.591,22.993,22.6703,21.6325,21.8402,DOWN,0
2017-12-19,22.073,22.684,22.5379,21.6168,21.8677,DOWN,0
2017-12-20,21.932,22.179,22.4039,21.5813,21.8951,UP,1
2017-12-21,22.111,21.973,22.3208,21.5507,21.924,DOWN,0
2017-12-22,21.68,21.967,22.0775,21.5101,21.9512,DOWN,0
2017-12-26,21.153,21.589,21.7897,21.459,21.9749,DOWN,0
2017-12-27,20.776,21.067,21.5303,21.4071,21.9928,UP,1
2017-12-28,21.024,20.783,21.3487,21.3532,22.0126,DOWN,0
2017-12-29,20.757,21.079,21.0779,21.2888,22.0291,UP,1
2018-01-02,21.369,20.8,21.0156,21.2471,22.0487,DOWN,0
2018-01-03,21.15,21.4,21.0151,21.21,22.0672,DOWN,0
2018-01-04,20.975,20.858,21.0548,21.1801,22.0885,UP,1
2018-01-05,21.105,21.108,21.0711,21.1524,22.109,UP,1
2018-01-08,22.427,21.067,21.4052,21.1665,22.1362,DOWN,0
2018-01-09,22.246,22.344,21.5807,21.1765,22.1597,UP,1
2018-01-10,22.32,22.147,21.8147,21.1951,22.1813,UP,1
2018-01-11,22.53,22.349,22.1257,21.2189,22.2014,DOWN,0
2018-01-12,22.415,22.575,22.3876,21.2252,22.221,UP,1
2018-01-16,22.671,22.503,22.4363,21.2505,22.2418,UP,1
2018-01-17,23.144,22.698,22.6159,21.3144,22.2647,DOWN,0
2018-01-18,22.971,23.045,22.7461,21.3657,22.2801,UP,1
2018-01-19,23.335,23.0,22.9071,21.4287,22.2955,UP,1
2018-01-22,23.437,23.293,23.1116,21.4893,22.3144,UP,1
2018-01-23,23.519,24.0,23.2813,21.5539,22.3324,DOWN,0
2018-01-24,23.059,23.639,23.2644,21.6111,22.3468,DOWN,0
2018-01-25,22.509,23.218,23.172,21.6573,22.3553,UP,1
2018-01-26,22.857,22.767,23.0764,21.6939,22.3666,UP,1
2018-01-29,23.302,22.657,23.0493,21.7483,22.3842,DOWN,0
2018-01-30,23.055,23.009,22.9564,21.7943,22.3981,UP,1
2018-01-31,23.621,23.167,23.0687,21.8501,22.4158,DOWN,0
2018-02-01,23.283,23.4,23.2235,21.8957,22.4321,DOWN,0
2018-02-02,22.917,23.229,23.2355,21.9424,22.4448,DOWN,0
2018-02-05,22.209,22.531,23.0168,21.9628,22.455,UP,1
2018-02-06,22.265,21.681,22.8588,21.9913,22.4645,UP,1
2018-02-07,23.0,22.599,22.7347,22.0306,22.4768,DOWN,0
2018-02-08,21.015,22.887,22.2811,22.0285,22.4773,DOWN,0
2018-02-09,20.695,21.329,21.8367,22.0189,22.4774,UP,1
2018-02-12,21.049,21.075,21.6047,22.0299,22.4798,UP,1
2018-02-13,21.577,21.001,21.4672,22.0496,22.4829,DOWN,0
2018-02-14,21.487,21.389,21.1647,22.0707,22.4828,UP,1
2018-02-15,22.271,21.633,21.4158,22.1091,22.4878,UP,1
2018-02-16,22.366,22.167,21.7501,22.1515,22.496,DOWN,0
2018-02-20,22.318,22.298,22.0039,22.1802,22.5091,DOWN,0
2018-02-21,22.22,22.402,22.1325,22.2096,22.5174,UP,1
2018-02-22,23.078,22.369,22.4506,22.251,22.5304,UP,1
2018-02-23,23.47,23.189,22.6904,22.2819,22.5407,UP,1
2018-02-26,23.828,23.567,22.9828,22.3037,22.5514,DOWN,0
2018-02-27,23.399,23.75,23.1991,22.3197,22.5607,DOWN,0
2018-02-28,22.871,23.505,23.3292,22.3266,22.5668,DOWN,0
2018-03-01,22.062,23.001,23.126,22.3099,22.5718,UP,1
2018-03-02,22.341,21.799,22.9003,22.3049,22.5778,DOWN,0
2018-03-05,22.223,22.159,22.5793,22.3079,22.5869,DOWN,0
2018-03-06,21.88,22.25,22.2755,22.3068,22.592,UP,1
2018-03-07,22.153,21.696,22.132,22.3077,22.5991,DOWN,0
2018-03-08,21.94,22.191,22.1076,22.3129,22.6054,DOWN,0
2018-03-09,21.811,21.607,22.0016,22.326,22.6131,UP,1
2018-03-12,23.034,21.907,22.1637,22.3712,22.6249,DOWN,0
2018-03-13,22.789,22.995,22.3456,22.4065,22.6332,DOWN,0
2018-03-14,21.775,22.451,22.27,22.4269,22.6337,DOWN,0
2018-03-15,21.707,21.959,22.2233,22.4336,22.6306,DOWN,0
2018-03-16,21.423,21.731,22.1457,22.4391,22.624,DOWN,0
2018-03-19,20.904,21.1,21.7197,22.4377,22.6151,DOWN,0
2018-03-20,20.703,20.991,21.3025,22.4297,22.6053,UP,1
2018-03-21,21.102,20.683,21.1679,22.4032,22.595,DOWN,0
2018-03-22,20.607,20.926,20.9479,22.3704,22.5805,DOWN,0
2018-03-23,20.103,20.75,20.6837,22.326,22.5611,UP,1
2018-03-26,20.279,20.489,20.5587,22.281,22.5392,DOWN,0
2018-03-27,18.612,20.267,20.1404,22.2049,22.5131,DOWN,0
2018-03-28,17.185,17.639,19.3571,22.0952,22.4794,UP,1
2018-03-29,17.742,17.099,18.7841,21.9872,22.4428,DOWN,0
2018-04-02,16.832,17.084,18.13,21.8644,22.4,UP,1
2018-04-03,17.835,17.988,17.6413,21.7544,22.3641,UP,1
2018-04-04,19.129,16.852,17.7448,21.6683,22.3359,UP,1
2018-04-05,20.381,19.289,18.384,21.6055,22.3146,DOWN,0
2018-04-06,19.953,20.067,18.8263,21.5434,22.2903,DOWN,0
2018-04-09,19.311,20.025,19.322,21.4794,22.2614,UP,1
2018-04-10,20.313,19.931,19.8176,21.4285,22.2354,DOWN,0
2018-04-11,20.062,20.049,20.0041,21.3637,22.2079,DOWN,0
2018-04-12,19.605,20.155,19.8489,21.2948,22.1801,UP,1
2018-04-13,20.023,20.24,19.8628,21.2228,22.1594,DOWN,0
2018-04-16,19.414,19.933,19.8835,21.1454,22.1327,DOWN,0
2018-04-17,19.179,19.258,19.6567,21.0707,22.1084,UP,1
2018-04-18,19.557,19.405,19.5556,21.0176,22.0856,UP,1
2018-04-19,20.005,19.405,19.6356,20.9724,22.0681,DOWN,0
2018-04-20,19.349,19.678,19.5009,20.8994,22.0558,DOWN,0
2018-04-23,18.891,19.419,19.3964,20.8569,22.0473,UP,1
2018-04-24,18.897,19.0,19.34,20.821,22.0374,DOWN,0
2018-04-25,18.713,18.9,19.1712,20.7743,22.0256,UP,1
2018-04-26,19.032,18.583,18.9765,20.7234,22.0117,UP,1
2018-04-27,19.605,19.025,19.0277,20.6857,21.9999,DOWN,0
2018-04-30,19.593,19.574,19.1681,20.6322,21.9901,UP,1
2018-05-01,19.995,19.567,19.3875,20.5847,21.9808,UP,1
2018-05-02,20.077,19.905,19.6603,20.5399,21.9746,DOWN,0
2018-05-03,18.963,18.586,19.6466,20.4748,21.96,UP,1
2018-05-04,19.606,18.867,19.6468,20.4053,21.9496,UP,1
2018-05-07,20.185,19.833,19.7651,20.3396,21.9406,DOWN,0
2018-05-08,20.131,20.053,19.7924,20.2657,21.9318,UP,1
2018-05-09,20.457,20.027,19.8684,20.2068,21.9199,DOWN,0
2018-05-10,20.335,20.5,20.1427,20.1561,21.9084,DOWN,0
2018-05-11,20.071,20.513,20.2356,20.1163,21.8941,DOWN,0
2018-05-14,19.465,20.221,20.0916,20.0588,21.8799,DOWN,0
2018-05-15,18.945,19.001,19.8544,19.9932,21.863,UP,1
2018-05-16,19.099,18.922,19.5828,19.9376,21.8506,DOWN,0
2018-05-17,18.969,19.06,19.3097,19.8739,21.839,DOWN,0
2018-05-18,18.455,18.977,18.9865,19.8042,21.8226,UP,1
2018-05-21,18.966,18.755,18.8868,19.7473,21.8017,DOWN,0
2018-05-22,18.334,19.184,18.7645,19.6533,21.7744,UP,1
2018-05-23,18.605,18.517,18.6657,19.5696,21.7491,DOWN,0
2018-05-24,18.523,18.56,18.5765,19.5046,21.72,UP,1
2018-05-25,18.59,18.508,18.6036,19.4422,21.6917,UP,1
2018-05-29,18.917,18.567,18.5939,19.3921,21.6679,UP,1
2018-05-30,19.448,18.886,18.8167,19.363,21.6458,DOWN,0
2018-05-31,18.982,19.147,18.8921,19.3286,21.6194,UP,1
2018-06-01,19.455,19.057,19.0784,19.2956,21.5959,UP,1
2018-06-04,19.783,19.623,19.3169,19.2791,21.5739,DOWN,0
2018-06-05,19.409,19.847,19.4152,19.2652,21.5536,UP,1
2018-06-06,21.3,20.033,19.7856,19.2857,21.5443,DOWN,0
2018-06-07,21.073,21.077,20.2037,19.3349,21.537,UP,1
2018-06-08,21.177,21.267,20.5483,19.4147,21.5291,UP,1
2018-06-11,22.14,21.501,21.0197,19.5027,21.5223,UP,1
2018-06-12,22.851,22.98,21.7083,19.6231,21.5189,UP,1
2018-06-13,22.985,23.114,22.0453,19.7261,21.5178,UP,1
2018-06-14,23.848,23.175,22.6004,19.8204,21.5218,UP,1
2018-06-15,23.878,23.589,23.1405,19.8904,21.5254,UP,1
2018-06-18,24.722,23.693,23.6569,19.9858,21.5313,DOWN,0
2018-06-19,23.503,24.344,23.7873,20.0696,21.5302,UP,1
2018-06-20,24.148,23.869,24.0199,20.1463,21.5324,DOWN,0
2018-06-21,23.167,24.133,23.8837,20.2084,21.5318,DOWN,0
2018-06-22,22.242,23.436,23.5565,20.2611,21.5281,DOWN,0
2018-06-25,22.201,22.008,23.0523,20.3047,21.5223,UP,1
2018-06-26,22.8,22.404,22.9116,20.3724,21.5218,UP,1
2018-06-27,22.967,23.0,22.6753,20.4482,21.5154,UP,1
2018-06-28,23.329,23.244,22.7076,20.5236,21.5111,DOWN,0
2018-06-29,22.863,23.555,22.8319,20.5808,21.5034,DOWN,0
2018-07-02,22.338,24.005,22.8593,20.6405,21.4892,DOWN,0
2018-07-03,20.724,22.117,22.4441,20.6772,21.4662,DOWN,0
2018-07-05,20.611,20.917,21.9729,20.7115,21.4409,DOWN,0
2018-07-06,20.593,20.33,21.4259,20.7491,21.4188,UP,1
2018-07-09,21.234,20.799,21.1,20.7931,21.4004,UP,1
2018-07-10,21.498,21.637,20.932,20.831,21.3857,DOWN,0
2018-07-11,21.264,21.053,21.04,20.8644,21.375,DOWN,0
2018-07-12,21.114,21.429,21.1407,20.8868,21.3656,UP,1
2018-07-13,21.258,21.039,21.2736,20.9104,21.3568,DOWN,0
2018-07-16,20.673,20.781,21.1615,20.9446,21.3465,UP,1
2018-07-17,21.513,20.587,21.1644,20.9827,21.3408,UP,1
2018-07-18,21.59,21.667,21.2296,21.0108,21.3351,DOWN,0
2018-07-19,21.349,21.089,21.2765,21.0352,21.328,DOWN,0
2018-07-20,20.905,21.415,21.206,21.0442,21.3165,DOWN,0
2018-07-23,20.213,20.123,21.114,21.0417,21.2992,DOWN,0
2018-07-24,19.829,20.295,20.7772,21.0369,21.2799,UP,1
2018-07-25,20.583,19.783,20.5757,21.0593,21.2639,DOWN,0
2018-07-26,20.443,20.323,20.3947,21.0892,21.2518,DOWN,0
2018-07-27,19.812,20.483,20.176,21.1035,21.2323,DOWN,0
2018-07-30,19.345,19.727,20.0023,21.111,21.2108,UP,1
2018-07-31,19.876,19.483,20.0117,21.1394,21.1916,UP,1
2018-08-01,20.056,19.866,19.9064,21.1612,21.1734,UP,1
2018-08-02,23.303,21.896,20.4783,21.2606,21.173,DOWN,0
2018-08-03,23.211,23.187,21.1581,21.3527,21.1705,DOWN,0
2018-08-06,22.799,23.031,21.8491,21.4382,21.1646,UP,1
2018-08-07,25.305,22.923,22.9348,21.5725,21.1739,DOWN,0
2018-08-08,24.689,24.606,23.8615,21.688,21.1823,DOWN,0
2018-08-09,23.497,24.37,23.9003,21.7689,21.1874,UP,1
2018-08-10,23.699,23.6,23.9979,21.8633,21.1935,UP,1
2018-08-13,23.761,24.075,24.1901,21.9494,21.2037,DOWN,0
2018-08-14,23.176,23.897,23.7644,22.0173,21.2108,DOWN,0
2018-08-15,22.579,22.794,23.3424,22.0807,21.2168,DOWN,0
2018-08-16,22.363,22.661,23.1157,22.102,21.2219,DOWN,0
2018-08-17,20.367,21.567,22.4492,22.0878,21.2132,UP,1
2018-08-20,20.563,19.447,21.8096,22.0755,21.209,UP,1
2018-08-21,21.46,20.707,21.4664,22.0619,21.2165,DOWN,0
2018-08-22,21.443,21.391,21.2391,22.0338,21.2217,DOWN,0
2018-08-23,21.34,21.276,21.0344,22.0009,21.2275,UP,1
2018-08-24,21.521,21.38,21.2653,21.9543,21.2331,DOWN,0
2018-08-27,21.285,21.2,21.4097,21.9025,21.2381,DOWN,0
2018-08-28,20.791,21.227,21.2759,21.8238,21.241,DOWN,0
2018-08-29,20.334,20.685,21.0541,21.7605,21.2417,DOWN,0
2018-08-30,20.21,20.151,20.8281,21.6817,21.2376,DOWN,0
2018-08-31,20.111,20.133,20.546,21.6206,21.2353,DOWN,0
2018-09-04,19.263,19.796,20.1417,21.561,21.2278,DOWN,0
2018-09-05,18.716,19.003,19.7268,21.4913,21.2172,UP,1
2018-09-06,18.73,18.987,19.406,21.4099,21.2059,DOWN,0
2018-09-07,17.549,17.34,18.8739,21.3015,21.1907,UP,1
2018-09-10,19.033,18.217,18.6584,21.2156,21.1799,DOWN,0
2018-09-11,18.629,18.631,18.5316,21.131,21.1689,UP,1
2018-09-12,19.369,18.763,18.6623,21.0716,21.1605,DOWN,0
2018-09-13,19.297,19.201,18.7757,21.0431,21.1514,UP,1
2018-09-14,19.68,19.251,19.2019,21.0244,21.144,DOWN,0
2018-09-17,19.656,19.336,19.3264,21.0057,21.1397,DOWN,0
2018-09-18,18.997,19.779,19.4,20.961,21.1318,UP,1
2018-09-19,19.935,18.701,19.5131,20.9297,21.1293,DOWN,0
2018-09-20,19.889,20.237,19.6313,20.9022,21.127,UP,1
2018-09-21,19.94,19.847,19.6833,20.8787,21.1254,UP,1
2018-09-24,19.979,19.899,19.7479,20.8531,21.1209,UP,1
2018-09-25,20.066,20.0,19.9616,20.841,21.1175,UP,1
2018-09-26,20.639,20.127,20.1024,20.8235,21.1156,DOWN,0
2018-09-27,20.501,20.86,20.2249,20.8017,21.1085,DOWN,0
2018-09-28,17.651,18.017,19.7672,20.7278,21.0831,UP,1
2018-10-01,20.713,20.385,19.9141,20.7239,21.0736,DOWN,0
2018-10-02,20.068,20.93,19.9145,20.721,21.0614,DOWN,0
2018-10-03,19.653,20.222,19.7175,20.7175,21.0451,DOWN,0
2018-10-04,18.789,19.597,19.3749,20.6816,21.0261,DOWN,0
2018-10-05,17.463,18.31,19.3373,20.622,21.0031,DOWN,0
